,number_of_group,type_occasion,start_date,end_date,internal_occasion,device,devicecode,qauntity_package_one,quantity_package_double,>420,r-a,task_alarm,mix_task,KPU/KnPU,receipt_without_pack,receipt_without_pack_and_alarm,solved_task
0,1,pack,2019-08-20 23:59:14,2019-08-21 00:00:13,1,125,2804,,,,,,,,,,
1,1,receipt,2019-08-20 23:59:08,2019-08-21 00:01:14,1,125,2804,0,1,,,,,,,,
2,2,pack,2019-08-21 00:05:36,2019-08-21 00:06:18,1,125,2804,,,,,,,,,,
3,2,receipt,2019-08-21 00:05:30,2019-08-21 00:07:08,1,125,2804,0,1,,,,,KPU,,,task_solved
4,3,pack,2019-08-21 00:20:36,2019-08-21 00:21:28,1,125,2804,,,,,,,,,,
5,3,pack,2019-08-21 00:22:30,2019-08-21 00:23:18,1,125,2804,,,,,,,,,,
6,3,receipt,2019-08-21 00:20:21,2019-08-21 00:24:11,1,125,2804,0,2,,,,,KPU,,,task_solved
7,4,pack,2019-08-21 01:24:22,2019-08-21 01:25:27,1,125,2804,,,,,,,,,,
8,4,receipt,2019-08-21 01:24:09,2019-08-21 01:26:33,1,125,2804,0,1,,,,,KPU,,,task_solved
9,5,pack,2019-08-21 01:31:03,2019-08-21 01:31:58,1,125,2804,,,,,,,,,,
10,5,pack,2019-08-21 01:32:55,2019-08-21 01:33:44,1,125,2804,,,,,,,,,,
11,5,receipt,2019-08-21 01:30:57,2019-08-21 01:34:29,1,125,2804,0,2,,,,,KPU,,,task_solved
12,6,pack,2019-08-21 01:54:07,2019-08-21 01:54:51,1,125,2804,,,,,,,,,,
13,6,receipt,2019-08-21 01:53:52,2019-08-21 01:55:24,1,125,2804,0,1,,,,,KPU,,,task_solved
14,7,pack,2019-08-21 01:56:43,2019-08-21 01:57:39,1,125,2804,,,,,,,,,,
15,7,receipt,2019-08-21 01:56:35,2019-08-21 01:59:32,1,125,2804,0,1,,,,,KPU,,,task_solved
16,8,pack,2019-08-21 02:05:22,2019-08-21 02:06:13,1,125,2804,,,,,,,,,,
17,8,receipt,2019-08-21 02:05:09,2019-08-21 02:07:14,1,125,2804,0,1,,,,,KPU,,,task_solved
18,9,pack,2019-08-21 02:23:58,2019-08-21 02:24:47,1,125,2804,,,,,,,,,,
19,9,receipt,2019-08-21 02:23:56,2019-08-21 02:25:59,1,125,2804,0,1,,,,,KPU,,,task_solved
20,10,pack,2019-08-21 02:26:29,2019-08-21 02:27:09,1,125,2804,,,,,,,,,,
21,10,receipt,2019-08-21 02:26:23,2019-08-21 02:28:02,1,125,2804,0,1,,,,,KPU,,,task_solved
22,11,pack,2019-08-21 02:35:52,2019-08-21 02:36:49,1,125,2804,,,,,,,,,,
23,11,receipt,2019-08-21 02:35:44,2019-08-21 02:37:27,1,125,2804,0,1,,,,,KPU,,,task_solved
24,12,pack,2019-08-21 02:38:24,2019-08-21 02:39:11,1,125,2804,,,,,,,,,,
25,12,receipt,2019-08-21 02:38:18,2019-08-21 02:39:57,1,125,2804,0,1,,,,,KPU,,,task_solved
26,13,pack,2019-08-21 03:12:34,2019-08-21 03:13:30,1,125,2804,,,,,,,,,,
27,13,receipt,2019-08-21 03:12:27,2019-08-21 03:14:22,1,125,2804,0,1,,,,,KPU,,,task_solved
28,14,pack,2019-08-21 03:15:24,2019-08-21 03:16:08,1,125,2804,,,,,,,,,,
29,14,pack,2019-08-21 03:16:54,2019-08-21 03:17:41,1,125,2804,,,,,,,,,,
30,14,pack,2019-08-21 03:18:33,2019-08-21 03:20:29,1,125,2804,,,,,,,,,,
31,14,alarm,2019-08-21 03:19:06,None,1,125,2804,,,,,,,,,,
32,14,receipt,2019-08-21 03:15:14,2019-08-21 03:21:21,1,125,2804,3,0,,,,mix_task,KPU,,,task_solved
33,15,pack,2019-08-21 03:22:13,2019-08-21 03:22:52,1,125,2804,,,,,,,,,,
34,15,receipt,2019-08-21 03:22:07,2019-08-21 03:23:33,1,125,2804,0,1,,,,,KPU,,,task_solved
35,16,pack,2019-08-21 03:47:50,2019-08-21 03:48:49,1,125,2804,,,,,,,,,,
36,16,pack,2019-08-21 03:49:44,2019-08-21 03:50:41,1,125,2804,,,,,,,,,,
37,16,pack,2019-08-21 03:51:50,2019-08-21 03:52:51,1,125,2804,,,,,,,,,,
38,16,receipt,2019-08-21 03:47:43,2019-08-21 03:54:12,1,125,2804,0,3,,,,,KPU,,,task_solved
39,17,pack,2019-08-21 04:26:56,2019-08-21 04:27:40,1,125,2804,,,,,,,,,,
40,17,receipt,2019-08-21 04:26:50,2019-08-21 04:28:10,1,125,2804,0,1,,,,,KPU,,,task_solved
41,18,pack,2019-08-21 04:29:01,2019-08-21 04:29:49,1,125,2804,,,,,,,,,,
42,18,receipt,2019-08-21 04:28:55,2019-08-21 04:30:34,1,125,2804,0,1,,,,,KPU,,,task_solved
43,19,pack,2019-08-21 04:32:31,2019-08-21 04:33:21,1,125,2804,,,,,,,,,,
44,19,pack,2019-08-21 04:34:43,2019-08-21 04:35:28,1,125,2804,,,,,,,,,,
45,19,receipt,2019-08-21 04:32:29,2019-08-21 04:37:40,1,125,2804,0,2,,,,,KPU,,,task_solved
46,20,pack,2019-08-21 04:44:30,2019-08-21 04:45:18,1,125,2804,,,,,,,,,,
47,20,receipt,2019-08-21 04:44:23,2019-08-21 04:46:45,1,125,2804,0,1,,,,,KPU,,,task_solved
48,21,pack,2019-08-21 04:49:28,2019-08-21 04:50:20,1,125,2804,,,,,,,,,,
49,21,receipt,2019-08-21 04:49:11,2019-08-21 04:51:05,1,125,2804,0,1,,,,,KPU,,,task_solved
50,22,pack,2019-08-21 05:01:09,2019-08-21 05:01:59,1,125,2804,,,,,,,,,,
51,22,receipt,2019-08-21 05:01:02,2019-08-21 05:02:38,1,125,2804,0,1,,,,,KPU,,,task_solved
52,23,pack,2019-08-21 05:10:04,2019-08-21 05:11:09,1,125,2804,,,,,,,,,,
53,23,receipt,2019-08-21 05:09:59,2019-08-21 05:12:14,1,125,2804,0,1,,,,,KPU,,,task_solved
54,24,pack,2019-08-21 05:13:14,2019-08-21 05:13:51,1,125,2804,,,,,,,,,,
55,24,receipt,2019-08-21 05:12:57,2019-08-21 05:14:24,1,125,2804,0,1,,,,,KPU,,,task_solved
56,25,pack,2019-08-21 05:15:01,2019-08-21 05:15:40,1,125,2804,,,,,,,,,,
57,25,receipt,2019-08-21 05:14:55,2019-08-21 05:16:17,1,125,2804,0,1,,,,,KPU,,,task_solved
58,26,pack,2019-08-21 05:17:11,2019-08-21 05:18:21,1,125,2804,,,,,,,,,,
59,26,receipt,2019-08-21 05:17:02,2019-08-21 05:20:01,1,125,2804,1,0,,,,,KPU,,,task_solved
60,27,pack,2019-08-21 05:21:03,2019-08-21 05:22:18,1,125,2804,,,,,,,,,,
61,27,receipt,2019-08-21 05:20:53,2019-08-21 05:23:43,1,125,2804,1,0,,,,,KPU,,,task_solved
62,28,pack,2019-08-21 05:24:23,2019-08-21 05:25:10,1,125,2804,,,,,,,,,,
63,28,receipt,2019-08-21 05:24:15,2019-08-21 05:25:53,1,125,2804,0,1,,,,,KPU,,,task_solved
64,29,pack,2019-08-21 05:27:11,2019-08-21 05:28:01,1,125,2804,,,,,,,,,,
65,29,receipt,2019-08-21 05:26:56,2019-08-21 05:28:45,1,125,2804,0,1,,,,,KPU,,,task_solved
66,30,pack,2019-08-21 05:36:35,2019-08-21 05:37:23,1,125,2804,,,,,,,,,,
67,30,receipt,2019-08-21 05:36:29,2019-08-21 05:37:55,1,125,2804,0,1,,,,,KPU,,,task_solved
68,31,pack,2019-08-21 05:40:49,2019-08-21 05:42:31,1,125,2804,,,,,,,,,,
69,31,alarm,2019-08-21 05:42:30,None,1,125,2804,,,,,,,,,,
70,31,issue,2019-08-21 05:42:31,None,1,125,2804,,,,,,,,,,
71,31,issue,2019-08-21 05:42:31,None,1,125,2804,,,,,,,,,,
72,31,pack,2019-08-21 05:42:42,2019-08-21 05:44:27,1,125,2804,,,,,,,,,,
73,31,receipt,2019-08-21 05:39:41,2019-08-21 05:45:47,1,125,2804,1,0,,,,,KnPU,,,task_doesn't_solved
74,1,pack,2019-08-20 23:59:59,2019-08-21 00:00:33,1,133,28572,,,,,,,,,,
75,1,receipt,2019-08-21 00:01:04,2019-08-21 00:01:08,0,133,28572,0,1,,,,mix_task,KPU,,,task_solved
76,2,pack,2019-08-21 00:02:09,2019-08-21 00:02:44,1,133,28572,,,,,,,,,,
77,2,receipt,2019-08-21 00:03:14,2019-08-21 00:03:17,0,133,28572,0,1,,,,,KPU,,,task_solved
78,3,pack,2019-08-21 00:06:16,2019-08-21 00:07:07,1,133,28572,,,,,,,,,,
79,3,receipt,2019-08-21 00:07:34,2019-08-21 00:07:41,0,133,28572,0,1,,,,,KPU,,,task_solved
80,4,pack,2019-08-21 01:08:48,2019-08-21 01:08:58,1,133,28572,,,,,,,,,,
81,4,issue,2019-08-21 01:08:58,None,1,133,28572,,,,,,,,,,
82,4,issue,2019-08-21 01:08:58,None,1,133,28572,,,,,,,,,,
83,4,issue,2019-08-21 01:08:58,None,1,133,28572,,,,,,,,,,
84,4,pack,2019-08-21 01:10:00,2019-08-21 01:10:48,1,133,28572,,,,,,,,,,
85,4,pack,2019-08-21 01:11:40,2019-08-21 01:12:25,1,133,28572,,,,,,,,,,
86,4,receipt,2019-08-21 01:12:56,2019-08-21 01:13:13,0,133,28572,0,2,,,,,KnPU,,,task_doesn't_solved
87,5,pack,2019-08-21 01:19:05,2019-08-21 01:19:55,1,133,28572,,,,,,,,,,
88,5,pack,2019-08-21 01:20:48,2019-08-21 01:27:48,1,133,28572,,,,,,,,,,
89,5,receipt,2019-08-21 01:22:10,2019-08-21 01:22:22,1,133,28572,2,0,,,,,KPU,,,task_solved
90,5,issue,2019-08-21 01:27:48,None,1,133,28572,,,,,,,,,,
91,5,issue,2019-08-21 01:27:48,None,1,133,28572,,,,,,,,,,
92,5,issue,2019-08-21 01:27:48,None,1,133,28572,,,,,,,,,,
93,6,pack,2019-08-21 02:02:59,2019-08-21 02:04:14,1,133,28572,,,,,,,,,,
94,6,receipt,2019-08-21 02:05:08,2019-08-21 02:05:26,0,133,28572,1,0,,,,,KPU,,,task_solved
95,7,pack,2019-08-21 02:08:56,2019-08-21 02:09:33,1,133,28572,,,,,,,,,,
96,7,pack,2019-08-21 02:10:14,2019-08-21 02:10:49,1,133,28572,,,,,,,,,,
97,7,receipt,2019-08-21 02:11:45,2019-08-21 02:12:15,0,133,28572,1,0,,,,,,,,
98,7,receipt,2019-08-21 02:12:25,2019-08-21 02:13:00,0,133,28572,1,0,,,,,KPU,,,task_solved
99,8,pack,2019-08-21 02:44:42,2019-08-21 02:45:23,1,133,28572,,,,,,,,,,
100,8,receipt,2019-08-21 02:45:59,2019-08-21 02:46:02,0,133,28572,0,1,,,,,KPU,,,task_solved
101,9,pack,2019-08-21 03:15:17,2019-08-21 03:16:02,1,133,28572,,,,,,,,,,
102,9,receipt,2019-08-21 03:16:34,2019-08-21 03:16:37,0,133,28572,0,1,,,,,KPU,,,task_solved
103,10,pack,2019-08-21 05:17:15,2019-08-21 05:18:08,1,133,28572,,,,,,,,,,
104,10,receipt,2019-08-21 05:19:22,2019-08-21 05:19:39,0,133,28572,1,0,,R-A,,,KPU,,,task_solved
105,10,alarm,2019-08-21 05:20:08,None,0,133,28572,,,,,task_alarm,mix_task,,,,
106,11,pack,2019-08-21 05:24:55,2019-08-21 05:25:33,1,133,28572,,,,,,,,,,
107,11,pack,2019-08-21 05:26:58,2019-08-21 05:27:33,1,133,28572,,,,,,,,,,
108,11,receipt,2019-08-21 05:28:16,2019-08-21 05:28:41,0,133,28572,0,2,,,,,KPU,,,task_solved
109,1,pack,2019-08-20 23:59:55,2019-08-21 00:01:05,1,140,28441,,,,,,,,,,
110,1,receipt,2019-08-21 00:02:14,2019-08-21 00:02:30,0,140,28441,0,1,,,,,KPU,,,task_solved
111,2,pack,2019-08-21 00:03:06,2019-08-21 00:04:13,1,140,28441,,,,,,,,,,
112,2,receipt,2019-08-21 00:05:26,2019-08-21 00:05:39,0,140,28441,0,1,,,,,KPU,,,task_solved
113,3,pack,2019-08-21 00:06:23,2019-08-21 00:07:05,1,140,28441,,,,,,,,,,
114,3,pack,2019-08-21 00:06:23,2019-08-21 00:07:07,1,140,28441,,,,,,,,,,
115,3,alarm,2019-08-21 00:07:04,None,1,140,28441,,,,,,,,,,
116,3,issue,2019-08-21 00:07:05,None,1,140,28441,,,,,,,,,,
117,3,issue,2019-08-21 00:07:05,None,1,140,28441,,,,,,,,,,
118,3,alarm,2019-08-21 00:07:06,None,1,140,28441,,,,,,,,,,
119,3,alarm,2019-08-21 00:07:06,None,1,140,28441,,,,,,,,,,
120,3,alarm,2019-08-21 00:07:06,None,1,140,28441,,,,,,,,,,
121,3,alarm,2019-08-21 00:07:06,None,1,140,28441,,,,,,,,,,
122,3,issue,2019-08-21 00:07:07,None,1,140,28441,,,,,,,,,,
123,3,issue,2019-08-21 00:07:07,None,1,140,28441,,,,,,,,,,
124,3,pack,2019-08-21 00:07:08,2019-08-21 00:08:04,1,140,28441,,,,,,,,,,
125,3,receipt,2019-08-21 00:08:41,2019-08-21 00:09:05,0,140,28441,0,1,,,,mix_task,KnPU,,,task_doesn't_solved
126,4,pack,2019-08-21 00:09:28,2019-08-21 00:10:48,1,140,28441,,,,,,,,,,
127,4,receipt,2019-08-21 00:11:50,2019-08-21 00:12:12,0,140,28441,0,1,,,,,KPU,,,task_solved
128,5,pack,2019-08-21 00:12:42,2019-08-21 00:13:24,1,140,28441,,,,,,,,,,
129,5,alarm,2019-08-21 00:13:23,None,1,140,28441,,,,,,,,,,
130,5,issue,2019-08-21 00:13:24,None,1,140,28441,,,,,,,,,,
131,5,issue,2019-08-21 00:13:24,None,1,140,28441,,,,,,,,,,
132,5,pack,2019-08-21 00:13:30,2019-08-21 00:14:27,1,140,28441,,,,,,,,,,
133,5,receipt,2019-08-21 00:15:36,2019-08-21 00:15:50,0,140,28441,0,1,,,,mix_task,KPU,,,task_solved
134,6,pack,2019-08-21 00:16:22,2019-08-21 00:17:35,1,140,28441,,,,,,,,,,
135,6,receipt,2019-08-21 00:18:52,2019-08-21 00:19:05,0,140,28441,0,1,,,,,KPU,,,task_solved
136,7,pack,2019-08-21 00:19:36,2019-08-21 00:20:44,1,140,28441,,,,,,,,,,
137,7,receipt,2019-08-21 00:21:52,2019-08-21 00:22:06,0,140,28441,0,1,,,,,KPU,,,task_solved
138,8,pack,2019-08-21 00:22:51,2019-08-21 00:23:38,1,140,28441,,,,,,,,,,
139,8,pack,2019-08-21 00:22:51,2019-08-21 00:23:39,1,140,28441,,,,,,,,,,
140,8,alarm,2019-08-21 00:23:37,None,1,140,28441,,,,,,,,,,
141,8,issue,2019-08-21 00:23:38,None,1,140,28441,,,,,,,,,,
142,8,issue,2019-08-21 00:23:38,None,1,140,28441,,,,,,,,,,
143,8,alarm,2019-08-21 00:23:38,None,1,140,28441,,,,,,,,,,
144,8,issue,2019-08-21 00:23:39,None,1,140,28441,,,,,,,,,,
145,8,issue,2019-08-21 00:23:39,None,1,140,28441,,,,,,,,,,
146,8,alarm,2019-08-21 00:23:39,None,1,140,28441,,,,,,,,,,
147,8,alarm,2019-08-21 00:23:39,None,1,140,28441,,,,,,,,,,
148,8,alarm,2019-08-21 00:23:39,None,1,140,28441,,,,,,,,,,
149,8,alarm,2019-08-21 00:23:39,None,1,140,28441,,,,,,,,,,
150,8,pack,2019-08-21 00:23:43,2019-08-21 00:24:40,1,140,28441,,,,,,,,,,
151,8,receipt,2019-08-21 00:25:05,2019-08-21 00:26:38,0,140,28441,0,1,,,,mix_task,KnPU,,,task_doesn't_solved
152,9,pack,2019-08-21 00:27:52,2019-08-21 00:29:08,1,140,28441,,,,,,,,,,
153,9,issue,2019-08-21 00:29:08,None,1,140,28441,,,,,,,,,,
154,9,issue,2019-08-21 00:29:08,None,1,140,28441,,,,,,,,,,
155,9,pack,2019-08-21 00:30:54,2019-08-21 00:31:40,1,140,28441,,,,,,,,,,
156,9,pack,2019-08-21 00:30:54,2019-08-21 00:31:41,1,140,28441,,,,,,,,,,
157,9,alarm,2019-08-21 00:31:38,None,1,140,28441,,,,,,,,,,
158,9,issue,2019-08-21 00:31:40,None,1,140,28441,,,,,,,,,,
159,9,issue,2019-08-21 00:31:40,None,1,140,28441,,,,,,,,,,
160,9,alarm,2019-08-21 00:31:40,None,1,140,28441,,,,,,,,,,
161,9,alarm,2019-08-21 00:31:40,None,1,140,28441,,,,,,,,,,
162,9,alarm,2019-08-21 00:31:41,None,1,140,28441,,,,,,,,,,
163,9,alarm,2019-08-21 00:31:41,None,1,140,28441,,,,,,,,,,
164,9,alarm,2019-08-21 00:31:41,None,1,140,28441,,,,,,,,,,
165,9,pack,2019-08-21 00:31:53,2019-08-21 00:32:49,1,140,28441,,,,,,,,,,
166,9,pack,2019-08-21 00:33:48,2019-08-21 00:34:26,1,140,28441,,,,,,,,,,
167,9,pack,2019-08-21 00:35:02,2019-08-21 00:35:41,1,140,28441,,,,,,,,,,
168,9,receipt,2019-08-21 00:36:16,2019-08-21 00:36:38,0,140,28441,1,0,,,,,,,,
169,9,receipt,2019-08-21 00:36:46,2019-08-21 00:37:06,0,140,28441,1,0,,,,,,,,
170,9,receipt,2019-08-21 00:37:17,2019-08-21 00:37:33,0,140,28441,1,0,,,,,,,,
171,9,receipt,2019-08-21 00:37:41,2019-08-21 00:38:03,0,140,28441,1,0,,,,mix_task,KnPU,,,task_doesn't_solved
172,10,pack,2019-08-21 00:39:58,2019-08-21 00:40:37,1,140,28441,,,,,,,,,,
173,10,receipt,2019-08-21 00:41:23,2019-08-21 00:41:44,0,140,28441,1,0,,R-A,,,KPU,,,task_solved
174,10,alarm,2019-08-21 00:46:07,None,0,140,28441,,,,,task_alarm,mix_task,,,,
175,11,pack,2019-08-21 00:58:08,2019-08-21 00:58:56,1,140,28441,,,,,,,,,,
176,11,pack,2019-08-21 01:00:03,2019-08-21 01:00:50,1,140,28441,,,,,,,,,,
177,11,receipt,2019-08-21 01:01:38,2019-08-21 01:02:07,0,140,28441,1,0,,,,,,,,
178,11,receipt,2019-08-21 01:02:13,2019-08-21 01:02:31,0,140,28441,1,0,,R-A,,,KPU,,,task_solved
179,11,alarm,2019-08-21 01:03:18,None,0,140,28441,,,,,task_alarm,mix_task,,,,
180,12,pack,2019-08-21 01:33:01,2019-08-21 01:33:49,1,140,28441,,,,,,,,,,
181,12,receipt,2019-08-21 01:34:28,2019-08-21 01:34:39,0,140,28441,1,0,,R-A,,,KPU,,,task_solved
182,12,alarm,2019-08-21 01:35:10,None,0,140,28441,,,,,task_alarm,,,,,
183,12,alarm,2019-08-21 01:35:41,None,0,140,28441,,,,,task_alarm,,,,,
184,12,alarm,2019-08-21 01:42:57,None,0,140,28441,,,,,task_alarm,mix_task,,,,
185,13,pack,2019-08-21 01:53:49,2019-08-21 01:54:41,1,140,28441,,,,,,,,,,
186,13,pack,2019-08-21 01:56:05,2019-08-21 01:57:16,1,140,28441,,,,,,,,,,
187,13,receipt,2019-08-21 01:58:30,2019-08-21 01:58:50,0,140,28441,1,0,,,,,,,,
188,13,receipt,2019-08-21 01:58:58,2019-08-21 01:59:19,0,140,28441,1,0,,,,,KPU,,,task_solved
189,14,pack,2019-08-21 02:00:08,2019-08-21 02:00:48,1,140,28441,,,,,,,,,,
190,14,receipt,2019-08-21 02:01:37,2019-08-21 02:02:23,0,140,28441,0,1,,,,,KPU,,,task_solved
191,15,pack,2019-08-21 02:14:00,2019-08-21 02:15:14,1,140,28441,,,,,,,,,,
192,15,receipt,2019-08-21 02:16:10,2019-08-21 02:16:44,0,140,28441,0,1,,,,,KPU,,,task_solved
193,16,pack,2019-08-21 02:17:16,2019-08-21 02:18:26,1,140,28441,,,,,,,,,,
194,16,receipt,2019-08-21 02:19:36,2019-08-21 02:20:01,0,140,28441,0,1,,,,,KPU,,,task_solved
195,17,pack,2019-08-21 02:21:03,2019-08-21 02:22:11,1,140,28441,,,,,,,,,,
196,17,receipt,2019-08-21 02:24:04,2019-08-21 02:24:29,0,140,28441,0,1,,,,,KPU,,,task_solved
197,18,pack,2019-08-21 02:26:24,2019-08-21 02:27:16,1,140,28441,,,,,,,,,,
198,18,receipt,2019-08-21 02:27:42,2019-08-21 02:27:57,0,140,28441,0,1,,,,,KPU,,,task_solved
199,19,pack,2019-08-21 02:28:35,2019-08-21 02:29:24,1,140,28441,,,,,,,,,,
200,19,pack,2019-08-21 02:30:06,2019-08-21 02:30:48,1,140,28441,,,,,,,,,,
201,19,pack,2019-08-21 02:31:30,2019-08-21 02:32:31,1,140,28441,,,,,,,,,,
202,19,receipt,2019-08-21 02:32:49,2019-08-21 02:33:58,0,140,28441,0,3,,,,,KPU,,,task_solved
203,20,pack,2019-08-21 02:56:18,2019-08-21 02:57:08,1,140,28441,,,,,,,,,,
204,20,receipt,2019-08-21 02:56:14,2019-08-21 02:58:13,1,140,28441,0,1,,,,,KPU,,,task_solved
205,21,pack,2019-08-21 04:59:31,2019-08-21 05:00:22,1,140,28441,,,,,,,,,,
206,21,receipt,2019-08-21 05:02:20,2019-08-21 05:02:30,0,140,28441,0,1,,,,,KPU,,,task_solved
207,22,pack,2019-08-21 05:05:48,2019-08-21 05:06:36,1,140,28441,,,,,,,,,,
208,22,pack,2019-08-21 05:07:34,2019-08-21 05:08:25,1,140,28441,,,,,,,,,,
209,22,receipt,2019-08-21 05:08:58,2019-08-21 05:09:27,0,140,28441,0,2,,,,,KPU,,,task_solved
210,23,pack,2019-08-21 05:10:03,2019-08-21 05:10:47,1,140,28441,,,,,,,,,,
211,23,receipt,2019-08-21 05:11:15,2019-08-21 05:11:32,0,140,28441,0,1,,,,,KPU,,,task_solved
212,24,pack,2019-08-21 05:14:08,2019-08-21 05:14:49,1,140,28441,,,,,,,,,,
213,24,receipt,2019-08-21 05:15:38,2019-08-21 05:15:59,0,140,28441,0,1,,,,,KPU,,,task_solved
214,25,pack,2019-08-21 05:30:01,2019-08-21 05:30:47,1,140,28441,,,,,,,,,,
215,25,receipt,2019-08-21 05:31:52,2019-08-21 05:32:12,0,140,28441,0,1,,,,,KPU,,,task_solved
216,26,pack,2019-08-21 05:36:21,2019-08-21 05:37:25,1,140,28441,,,,,,,,,,
217,26,receipt,2019-08-21 05:38:42,2019-08-21 05:38:55,0,140,28441,0,1,,,,,KPU,,,task_solved
218,27,pack,2019-08-21 05:44:17,2019-08-21 05:45:02,1,140,28441,,,,,,,,,,
219,1,pack,2019-08-21 00:00:41,2019-08-21 00:01:16,1,155,2928,,,,,,,,,,
220,1,pack,2019-08-21 00:01:39,2019-08-21 00:02:17,1,155,2928,,,,,,,,,,
221,1,pack,2019-08-21 00:02:34,2019-08-21 00:03:16,1,155,2928,,,,,,,,,,
222,1,receipt,2019-08-21 00:03:41,2019-08-21 00:04:15,0,155,2928,0,3,,,,,KnPU,,,task_doesn't_solved
223,2,pack,2019-08-21 00:05:04,2019-08-21 00:05:36,1,155,2928,,,,,,,,,,
224,2,pack,2019-08-21 00:06:13,2019-08-21 00:06:43,1,155,2928,,,,,,,,,,
225,2,receipt,2019-08-21 00:07:28,2019-08-21 00:07:59,0,155,2928,0,2,,,,,KPU,,,task_solved
226,3,pack,2019-08-21 00:10:37,2019-08-21 00:11:11,1,155,2928,,,,,,,,,,
227,3,pack,2019-08-21 00:11:47,2019-08-21 00:12:21,1,155,2928,,,,,,,,,,
228,3,receipt,2019-08-21 00:12:51,2019-08-21 00:13:18,0,155,2928,0,2,,,,,KPU,,,task_solved
229,4,pack,2019-08-21 00:13:53,2019-08-21 00:14:34,1,155,2928,,,,,,,,,,
230,4,receipt,2019-08-21 00:15:10,2019-08-21 00:15:12,0,155,2928,0,1,,,,,KPU,,,task_solved
231,5,pack,2019-08-21 00:25:41,2019-08-21 00:26:18,1,155,2928,,,,,,,,,,
232,5,receipt,2019-08-21 00:26:51,2019-08-21 00:26:55,0,155,2928,0,1,,,,,KPU,,,task_solved
233,6,pack,2019-08-21 00:29:14,2019-08-21 00:29:50,1,155,2928,,,,,,,,,,
234,6,receipt,2019-08-21 00:30:05,2019-08-21 00:30:17,0,155,2928,0,1,,,,,KPU,,,task_solved
235,7,pack,2019-08-21 00:35:04,2019-08-21 00:35:37,1,155,2928,,,,,,,,,,
236,7,receipt,2019-08-21 00:36:23,2019-08-21 00:38:33,0,155,2928,0,1,,,,,KPU,,,task_solved
237,8,pack,2019-08-21 01:24:46,2019-08-21 01:25:28,1,155,2928,,,,,,,,,,
238,8,receipt,2019-08-21 01:26:16,2019-08-21 01:26:18,0,155,2928,0,1,,,,,KPU,,,task_solved
239,9,pack,2019-08-21 01:27:19,2019-08-21 01:28:06,1,155,2928,,,,,,,,,,
240,9,alarm,2019-08-21 01:27:48,None,1,155,2928,,,,,,,,,,
241,9,issue,2019-08-21 01:28:06,None,1,155,2928,,,,,,,,,,
242,9,issue,2019-08-21 01:28:06,None,1,155,2928,,,,,,,,,,
243,9,pack,2019-08-21 01:28:29,2019-08-21 01:29:00,1,155,2928,,,,,,,,,,
244,9,receipt,2019-08-21 01:29:24,2019-08-21 01:29:26,0,155,2928,0,1,,,,mix_task,KPU,,,task_solved
245,10,pack,2019-08-21 01:39:36,2019-08-21 01:40:14,1,155,2928,,,,,,,,,,
246,10,pack,2019-08-21 01:40:49,2019-08-21 01:41:17,1,155,2928,,,,,,,,,,
247,10,issue,2019-08-21 01:41:17,None,1,155,2928,,,,,,,,,,
248,10,receipt,2019-08-21 01:39:25,2019-08-21 01:41:44,1,155,2928,2,0,,,,,KPU,,,task_solved
249,11,pack,2019-08-21 01:42:23,2019-08-21 01:42:58,1,155,2928,,,,,,,,,,
250,11,receipt,2019-08-21 01:43:45,2019-08-21 01:43:48,0,155,2928,0,1,,,,,KPU,,,task_solved
251,12,pack,2019-08-21 01:44:43,2019-08-21 01:45:14,1,155,2928,,,,,,,,,,
252,12,pack,2019-08-21 01:46:18,2019-08-21 01:46:45,1,155,2928,,,,,,,,,,
253,12,issue,2019-08-21 01:46:45,None,1,155,2928,,,,,,,,,,
254,12,receipt,2019-08-21 01:47:13,2019-08-21 01:47:16,0,155,2928,2,0,,,,,KPU,,,task_solved
255,13,pack,2019-08-21 01:50:13,2019-08-21 01:50:46,1,155,2928,,,,,,,,,,
256,13,receipt,2019-08-21 01:51:22,2019-08-21 01:51:24,0,155,2928,0,1,,,,,KPU,,,task_solved
257,14,pack,2019-08-21 01:52:00,2019-08-21 01:52:30,1,155,2928,,,,,,,,,,
258,14,issue,2019-08-21 01:52:30,None,1,155,2928,,,,,,,,,,
259,14,issue,2019-08-21 01:52:30,None,1,155,2928,,,,,,,,,,
260,14,pack,2019-08-21 01:52:49,2019-08-21 01:53:10,1,155,2928,,,,,,,,,,
261,14,issue,2019-08-21 01:53:10,None,1,155,2928,,,,,,,,,,
262,14,pack,2019-08-21 01:53:48,2019-08-21 01:54:22,1,155,2928,,,,,,,,,,
263,14,pack,2019-08-21 01:54:52,2019-08-21 01:55:30,1,155,2928,,,,,,,,,,
264,14,receipt,2019-08-21 01:55:49,2019-08-21 01:56:51,0,155,2928,1,0,,,,,,,,
265,14,receipt,2019-08-21 01:56:59,2019-08-21 01:57:37,0,155,2928,1,0,,,,,,,,
266,14,receipt,2019-08-21 01:57:44,2019-08-21 01:58:19,0,155,2928,1,0,,,,,KnPU,,,task_doesn't_solved
267,15,pack,2019-08-21 01:59:08,2019-08-21 01:59:43,1,155,2928,,,,,,,,,,
268,15,receipt,2019-08-21 02:00:09,2019-08-21 02:00:11,0,155,2928,0,1,,,,,KPU,,,task_solved
269,16,pack,2019-08-21 02:00:44,2019-08-21 02:01:18,1,155,2928,,,,,,,,,,
